partido_id,set_num,temporada_inicio,strength_h,strength_a,strength_diff,elo_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,diff_set_ratio,diff_dominancia,set_num_norm,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2016/2017_m00024,2,2016,0.38565314744852724,0.45161515504157396,-0.06596200759304671,-47.159928225249814,0.0625,0.4,-0.3375,0.24999999999999997,0.3794494367038759,-0.1294494367038759,0.44551724137931037,0.4873853211009174,0.0,-0.3375,-0.3375,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00024,3,2016,0.38565314744852724,0.45161515504157396,-0.06596200759304671,-47.159928225249814,0.0625,0.4,-0.3375,0.24999999999999997,0.3794494367038759,-0.1294494367038759,0.44551724137931037,0.4873853211009174,0.0,-0.3375,-0.3375,0.5,2.0,0.0,2.0,1.0,0.0,0
2016/2017_m00024,4,2016,0.38565314744852724,0.45161515504157396,-0.06596200759304671,-47.159928225249814,0.0625,0.4,-0.3375,0.24999999999999997,0.3794494367038759,-0.1294494367038759,0.44551724137931037,0.4873853211009174,0.0,-0.3375,-0.3375,0.75,2.0,1.0,1.0,0.0,0.0,1
2016/2017_m00025,1,2016,0.5848721286622531,0.5819857668769824,0.0028863617852706858,2.0630957787539046,0.8,0.75,0.050000000000000044,0.7128254112507413,0.7128254112507413,0.0,0.5362537764350453,0.5391566265060241,0.0,0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00025,2,2016,0.5848721286622531,0.5819857668769824,0.0028863617852706858,2.0630957787539046,0.8,0.75,0.050000000000000044,0.7128254112507413,0.7128254112507413,0.0,0.5362537764350453,0.5391566265060241,0.0,0.050000000000000044,0.050000000000000044,0.25,1.0,0.0,1.0,1.0,0.0,0
2016/2017_m00025,3,2016,0.5848721286622531,0.5819857668769824,0.0028863617852706858,2.0630957787539046,0.8,0.75,0.050000000000000044,0.7128254112507413,0.7128254112507413,0.0,0.5362537764350453,0.5391566265060241,0.0,0.050000000000000044,0.050000000000000044,0.5,1.0,1.0,0.0,0.0,0.0,1
2016/2017_m00025,4,2016,0.5848721286622531,0.5819857668769824,0.0028863617852706858,2.0630957787539046,0.8,0.75,0.050000000000000044,0.7128254112507413,0.7128254112507413,0.0,0.5362537764350453,0.5391566265060241,0.0,0.050000000000000044,0.050000000000000044,0.75,2.0,1.0,1.0,1.0,0.0,1
2016/2017_m00026,1,2016,0.4837038005874493,0.4620041041329995,0.021699696454449746,15.12548029839354,0.4444444444444444,0.4117647058823529,0.0326797385620915,0.4648542145918054,0.3725793666371884,0.09227484795461705,0.4969097651421508,0.49269588313413015,0.0,0.0326797385620915,0.0326797385620915,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00026,2,2016,0.4837038005874493,0.4620041041329995,0.021699696454449746,15.12548029839354,0.4444444444444444,0.4117647058823529,0.0326797385620915,0.4648542145918054,0.3725793666371884,0.09227484795461705,0.4969097651421508,0.49269588313413015,0.0,0.0326797385620915,0.0326797385620915,0.25,0.0,1.0,-1.0,0.0,0.0,0
2016/2017_m00026,3,2016,0.4837038005874493,0.4620041041329995,0.021699696454449746,15.12548029839354,0.4444444444444444,0.4117647058823529,0.0326797385620915,0.4648542145918054,0.3725793666371884,0.09227484795461705,0.4969097651421508,0.49269588313413015,0.0,0.0326797385620915,0.0326797385620915,0.5,0.0,2.0,-2.0,0.0,0.0,0
2016/2017_m00027,1,2016,0.5575353667214864,0.6032688553070268,-0.04573348858554038,-32.648300207241846,0.7222222222222222,0.7894736842105263,-0.06725146198830412,0.6205505632961241,0.75,-0.12944943670387588,0.5173652694610779,0.5360946745562131,0.0,-0.06725146198830412,-0.06725146198830412,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00027,2,2016,0.5575353667214864,0.6032688553070268,-0.04573348858554038,-32.648300207241846,0.7222222222222222,0.7894736842105263,-0.06725146198830412,0.6205505632961241,0.75,-0.12944943670387588,0.5173652694610779,0.5360946745562131,0.0,-0.06725146198830412,-0.06725146198830412,0.25,1.0,0.0,1.0,1.0,0.0,0
2016/2017_m00027,3,2016,0.5575353667214864,0.6032688553070268,-0.04573348858554038,-32.648300207241846,0.7222222222222222,0.7894736842105263,-0.06725146198830412,0.6205505632961241,0.75,-0.12944943670387588,0.5173652694610779,0.5360946745562131,0.0,-0.06725146198830412,-0.06725146198830412,0.5,1.0,1.0,0.0,0.0,0.0,1
2016/2017_m00027,4,2016,0.5575353667214864,0.6032688553070268,-0.04573348858554038,-32.648300207241846,0.7222222222222222,0.7894736842105263,-0.06725146198830412,0.6205505632961241,0.75,-0.12944943670387588,0.5173652694610779,0.5360946745562131,0.0,-0.06725146198830412,-0.06725146198830412,0.75,2.0,1.0,1.0,1.0,0.0,0
2016/2017_m00027,5,2016,0.5575353667214864,0.6032688553070268,-0.04573348858554038,-32.648300207241846,0.7222222222222222,0.7894736842105263,-0.06725146198830412,0.6205505632961241,0.75,-0.12944943670387588,0.5173652694610779,0.5360946745562131,0.0,-0.06725146198830412,-0.06725146198830412,1.0,2.0,2.0,0.0,0.0,1.0,1
2016/2017_m00028,1,2016,0.5633165161622201,0.4930881174173931,0.070228398744827,49.037461234743205,0.65,0.42857142857142855,0.22142857142857147,0.6205505632961241,0.4706836945059403,0.14986686879018385,0.5230224321133412,0.49038461538461536,0.0,0.22142857142857147,0.22142857142857147,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00028,2,2016,0.5633165161622201,0.4930881174173931,0.070228398744827,49.037461234743205,0.65,0.42857142857142855,0.22142857142857147,0.6205505632961241,0.4706836945059403,0.14986686879018385,0.5230224321133412,0.49038461538461536,0.0,0.22142857142857147,0.22142857142857147,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00028,3,2016,0.5633165161622201,0.4930881174173931,0.070228398744827,49.037461234743205,0.65,0.42857142857142855,0.22142857142857147,0.6205505632961241,0.4706836945059403,0.14986686879018385,0.5230224321133412,0.49038461538461536,0.0,0.22142857142857147,0.22142857142857147,0.5,2.0,0.0,2.0,1.0,0.0,1
2016/2017_m00029,1,2016,0.5853669541845676,0.4520768912877629,0.13329006289680473,93.30863956415169,0.7083333333333334,0.38095238095238093,0.32738095238095244,0.6529129224720931,0.4046790983634736,0.2482338241086195,0.5229885057471264,0.48668796592119273,0.0,0.32738095238095244,0.32738095238095244,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00029,2,2016,0.5853669541845676,0.4520768912877629,0.13329006289680473,93.30863956415169,0.7083333333333334,0.38095238095238093,0.32738095238095244,0.6529129224720931,0.4046790983634736,0.2482338241086195,0.5229885057471264,0.48668796592119273,0.0,0.32738095238095244,0.32738095238095244,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00029,3,2016,0.5853669541845676,0.4520768912877629,0.13329006289680473,93.30863956415169,0.7083333333333334,0.38095238095238093,0.32738095238095244,0.6529129224720931,0.4046790983634736,0.2482338241086195,0.5229885057471264,0.48668796592119273,0.0,0.32738095238095244,0.32738095238095244,0.5,2.0,0.0,2.0,1.0,0.0,0
2016/2017_m00029,4,2016,0.5853669541845676,0.4520768912877629,0.13329006289680473,93.30863956415169,0.7083333333333334,0.38095238095238093,0.32738095238095244,0.6529129224720931,0.4046790983634736,0.2482338241086195,0.5229885057471264,0.48668796592119273,0.0,0.32738095238095244,0.32738095238095244,0.75,2.0,1.0,1.0,0.0,0.0,0
2016/2017_m00029,5,2016,0.5853669541845676,0.4520768912877629,0.13329006289680473,93.30863956415169,0.7083333333333334,0.38095238095238093,0.32738095238095244,0.6529129224720931,0.4046790983634736,0.2482338241086195,0.5229885057471264,0.48668796592119273,0.0,0.32738095238095244,0.32738095238095244,1.0,2.0,2.0,0.0,0.0,1.0,1
2016/2017_m00030,1,2016,0.47487724034026324,0.49369974221335744,-0.0188225018730942,-13.093695281088003,0.35294117647058826,0.5,-0.14705882352941174,0.4097539553864471,0.45379861420239337,-0.04404465881594627,0.4766977363515313,0.5050962627406569,0.0,-0.14705882352941174,-0.14705882352941174,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00030,2,2016,0.47487724034026324,0.49369974221335744,-0.0188225018730942,-13.093695281088003,0.35294117647058826,0.5,-0.14705882352941174,0.4097539553864471,0.45379861420239337,-0.04404465881594627,0.4766977363515313,0.5050962627406569,0.0,-0.14705882352941174,-0.14705882352941174,0.25,0.0,1.0,-1.0,0.0,0.0,0
2016/2017_m00030,3,2016,0.47487724034026324,0.49369974221335744,-0.0188225018730942,-13.093695281088003,0.35294117647058826,0.5,-0.14705882352941174,0.4097539553864471,0.45379861420239337,-0.04404465881594627,0.4766977363515313,0.5050962627406569,0.0,-0.14705882352941174,-0.14705882352941174,0.5,0.0,2.0,-2.0,0.0,0.0,0
2016/2017_m00031,1,2016,0.5757680445354533,0.5811654397733286,-0.005397395237875302,-3.84523639858935,0.6956521739130435,0.6956521739130435,0.0,0.6696700791350438,0.6696700791350438,0.0,0.5203094777562862,0.5318275154004107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00031,2,2016,0.5757680445354533,0.5811654397733286,-0.005397395237875302,-3.84523639858935,0.6956521739130435,0.6956521739130435,0.0,0.6696700791350438,0.6696700791350438,0.0,0.5203094777562862,0.5318275154004107,0.0,0.0,0.0,0.25,0.0,1.0,-1.0,0.0,0.0,1
2016/2017_m00031,3,2016,0.5757680445354533,0.5811654397733286,-0.005397395237875302,-3.84523639858935,0.6956521739130435,0.6956521739130435,0.0,0.6696700791350438,0.6696700791350438,0.0,0.5203094777562862,0.5318275154004107,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1
2016/2017_m00031,4,2016,0.5757680445354533,0.5811654397733286,-0.005397395237875302,-3.84523639858935,0.6956521739130435,0.6956521739130435,0.0,0.6696700791350438,0.6696700791350438,0.0,0.5203094777562862,0.5318275154004107,0.0,0.0,0.0,0.75,2.0,1.0,1.0,1.0,0.0,0
2016/2017_m00031,5,2016,0.5757680445354533,0.5811654397733286,-0.005397395237875302,-3.84523639858935,0.6956521739130435,0.6956521739130435,0.0,0.6696700791350438,0.6696700791350438,0.0,0.5203094777562862,0.5318275154004107,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1
2016/2017_m00032,1,2016,0.4296198258742719,0.44536837045291827,-0.015748544578646384,-11.117937794183717,0.375,0.3,0.07500000000000001,0.33032992086495616,0.35671153667448646,-0.0263816158095303,0.48148148148148145,0.4657534246575342,0.0,0.07500000000000001,0.07500000000000001,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00032,2,2016,0.4296198258742719,0.44536837045291827,-0.015748544578646384,-11.117937794183717,0.375,0.3,0.07500000000000001,0.33032992086495616,0.35671153667448646,-0.0263816158095303,0.48148148148148145,0.4657534246575342,0.0,0.07500000000000001,0.07500000000000001,0.25,0.0,1.0,-1.0,0.0,0.0,0
2016/2017_m00032,3,2016,0.4296198258742719,0.44536837045291827,-0.015748544578646384,-11.117937794183717,0.375,0.3,0.07500000000000001,0.33032992086495616,0.35671153667448646,-0.0263816158095303,0.48148148148148145,0.4657534246575342,0.0,0.07500000000000001,0.07500000000000001,0.5,0.0,2.0,-2.0,0.0,0.0,0
2016/2017_m00033,1,2016,0.5233889991219228,0.4070037214227918,0.11638527769913104,81.64564623485239,0.5652173913043478,0.2,0.36521739130434777,0.52450407592077,0.3470870775279069,0.17741699839286307,0.5168650793650794,0.46578366445916114,0.0,0.36521739130434777,0.36521739130434777,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00033,2,2016,0.5233889991219228,0.4070037214227918,0.11638527769913104,81.64564623485239,0.5652173913043478,0.2,0.36521739130434777,0.52450407592077,0.3470870775279069,0.17741699839286307,0.5168650793650794,0.46578366445916114,0.0,0.36521739130434777,0.36521739130434777,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00033,3,2016,0.5233889991219228,0.4070037214227918,0.11638527769913104,81.64564623485239,0.5652173913043478,0.2,0.36521739130434777,0.52450407592077,0.3470870775279069,0.17741699839286307,0.5168650793650794,0.46578366445916114,0.0,0.36521739130434777,0.36521739130434777,0.5,2.0,0.0,2.0,1.0,0.0,1
2016/2017_m00034,1,2016,0.509894590122667,0.4874823872182128,0.022412202904454226,15.576309296938007,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.5083785783314754,0.4916214216685246,0.016757156662950745,0.4946236559139785,0.4857142857142857,-1.0,0.11111111111111116,0.11111111111111116,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00034,2,2016,0.509894590122667,0.4874823872182128,0.022412202904454226,15.576309296938007,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.5083785783314754,0.4916214216685246,0.016757156662950745,0.4946236559139785,0.4857142857142857,-1.0,0.11111111111111116,0.11111111111111116,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00034,3,2016,0.509894590122667,0.4874823872182128,0.022412202904454226,15.576309296938007,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.5083785783314754,0.4916214216685246,0.016757156662950745,0.4946236559139785,0.4857142857142857,-1.0,0.11111111111111116,0.11111111111111116,0.5,2.0,0.0,2.0,1.0,0.0,0
2016/2017_m00034,4,2016,0.509894590122667,0.4874823872182128,0.022412202904454226,15.576309296938007,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.5083785783314754,0.4916214216685246,0.016757156662950745,0.4946236559139785,0.4857142857142857,-1.0,0.11111111111111116,0.11111111111111116,0.75,2.0,1.0,1.0,0.0,0.0,1
2016/2017_m00035,1,2016,0.5646073557951738,0.44042105957508815,0.1241862962200857,86.74349142265055,0.6428571428571429,0.38461538461538464,0.25824175824175827,0.5829816646135725,0.3522936170344896,0.2306880475790829,0.5260977630488816,0.4881889763779528,1.0,0.25824175824175827,0.25824175824175827,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00035,2,2016,0.5646073557951738,0.44042105957508815,0.1241862962200857,86.74349142265055,0.6428571428571429,0.38461538461538464,0.25824175824175827,0.5829816646135725,0.3522936170344896,0.2306880475790829,0.5260977630488816,0.4881889763779528,1.0,0.25824175824175827,0.25824175824175827,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00035,3,2016,0.5646073557951738,0.44042105957508815,0.1241862962200857,86.74349142265055,0.6428571428571429,0.38461538461538464,0.25824175824175827,0.5829816646135725,0.3522936170344896,0.2306880475790829,0.5260977630488816,0.4881889763779528,1.0,0.25824175824175827,0.25824175824175827,0.5,2.0,0.0,2.0,1.0,0.0,1
2016/2017_m00036,1,2016,0.5,0.39158852194606814,0.10841147805393186,76.5469780806136,0.5,0.17391304347826086,0.32608695652173914,0.5,0.3021568508547249,0.19784314914527512,0.5,0.4625,0.0,0.32608695652173914,0.32608695652173914,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00037,1,2016,0.5922082423819842,0.41826201143304487,0.17394623094893935,122.12600298216171,0.6785714285714286,0.20833333333333334,0.47023809523809523,0.7124311013174484,0.3924922534192396,0.31993884789820876,0.516179952644041,0.4650735294117647,1.0,0.47023809523809523,0.47023809523809523,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00037,2,2016,0.5922082423819842,0.41826201143304487,0.17394623094893935,122.12600298216171,0.6785714285714286,0.20833333333333334,0.47023809523809523,0.7124311013174484,0.3924922534192396,0.31993884789820876,0.516179952644041,0.4650735294117647,1.0,0.47023809523809523,0.47023809523809523,0.25,0.0,1.0,-1.0,0.0,0.0,1
2016/2017_m00037,3,2016,0.5922082423819842,0.41826201143304487,0.17394623094893935,122.12600298216171,0.6785714285714286,0.20833333333333334,0.47023809523809523,0.7124311013174484,0.3924922534192396,0.31993884789820876,0.516179952644041,0.4650735294117647,1.0,0.47023809523809523,0.47023809523809523,0.5,1.0,1.0,0.0,1.0,0.0,1
2016/2017_m00037,4,2016,0.5922082423819842,0.41826201143304487,0.17394623094893935,122.12600298216171,0.6785714285714286,0.20833333333333334,0.47023809523809523,0.7124311013174484,0.3924922534192396,0.31993884789820876,0.516179952644041,0.4650735294117647,1.0,0.47023809523809523,0.47023809523809523,0.75,2.0,1.0,1.0,1.0,0.0,1
2016/2017_m00038,1,2016,0.5470922831220726,0.4451092560279595,0.10198302709411311,71.11668939258993,0.75,0.3333333333333333,0.4166666666666667,0.6210708583724005,0.3852789166180106,0.2357919417543899,0.5495495495495496,0.4903417533432392,1.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00038,2,2016,0.5470922831220726,0.4451092560279595,0.10198302709411311,71.11668939258993,0.75,0.3333333333333333,0.4166666666666667,0.6210708583724005,0.3852789166180106,0.2357919417543899,0.5495495495495496,0.4903417533432392,1.0,0.4166666666666667,0.4166666666666667,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00038,3,2016,0.5470922831220726,0.4451092560279595,0.10198302709411311,71.11668939258993,0.75,0.3333333333333333,0.4166666666666667,0.6210708583724005,0.3852789166180106,0.2357919417543899,0.5495495495495496,0.4903417533432392,1.0,0.4166666666666667,0.4166666666666667,0.5,2.0,0.0,2.0,1.0,0.0,1
2016/2017_m00039,1,2016,0.40063650419485486,0.5393927786661293,-0.13875627447127448,-97.40566255915314,0.3333333333333333,0.6153846153846154,-0.2820512820512821,0.2875688986825517,0.5860567554478152,-0.2984878567652635,0.4746192893401015,0.521891418563923,-1.0,-0.2820512820512821,-0.2820512820512821,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00039,2,2016,0.40063650419485486,0.5393927786661293,-0.13875627447127448,-97.40566255915314,0.3333333333333333,0.6153846153846154,-0.2820512820512821,0.2875688986825517,0.5860567554478152,-0.2984878567652635,0.4746192893401015,0.521891418563923,-1.0,-0.2820512820512821,-0.2820512820512821,0.25,1.0,0.0,1.0,1.0,0.0,0
2016/2017_m00039,3,2016,0.40063650419485486,0.5393927786661293,-0.13875627447127448,-97.40566255915314,0.3333333333333333,0.6153846153846154,-0.2820512820512821,0.2875688986825517,0.5860567554478152,-0.2984878567652635,0.4746192893401015,0.521891418563923,-1.0,-0.2820512820512821,-0.2820512820512821,0.5,1.0,1.0,0.0,0.0,0.0,0
2016/2017_m00039,4,2016,0.40063650419485486,0.5393927786661293,-0.13875627447127448,-97.40566255915314,0.3333333333333333,0.6153846153846154,-0.2820512820512821,0.2875688986825517,0.5860567554478152,-0.2984878567652635,0.4746192893401015,0.521891418563923,-1.0,-0.2820512820512821,-0.2820512820512821,0.75,1.0,2.0,-1.0,0.0,0.0,0
2016/2017_m00040,1,2016,0.5967678487169513,0.3809417000094862,0.21582614870746514,152.44931981599484,0.6896551724137931,0.3225806451612903,0.36707452725250284,0.6978431491452751,0.25034326673454144,0.4474998824107337,0.5200320512820513,0.4742647058823529,1.0,0.36707452725250284,0.36707452725250284,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00040,2,2016,0.5967678487169513,0.3809417000094862,0.21582614870746514,152.44931981599484,0.6896551724137931,0.3225806451612903,0.36707452725250284,0.6978431491452751,0.25034326673454144,0.4474998824107337,0.5200320512820513,0.4742647058823529,1.0,0.36707452725250284,0.36707452725250284,0.25,0.0,1.0,-1.0,0.0,0.0,1
2016/2017_m00040,3,2016,0.5967678487169513,0.3809417000094862,0.21582614870746514,152.44931981599484,0.6896551724137931,0.3225806451612903,0.36707452725250284,0.6978431491452751,0.25034326673454144,0.4474998824107337,0.5200320512820513,0.4742647058823529,1.0,0.36707452725250284,0.36707452725250284,0.5,1.0,1.0,0.0,1.0,0.0,1
2016/2017_m00040,4,2016,0.5967678487169513,0.3809417000094862,0.21582614870746514,152.44931981599484,0.6896551724137931,0.3225806451612903,0.36707452725250284,0.6978431491452751,0.25034326673454144,0.4474998824107337,0.5200320512820513,0.4742647058823529,1.0,0.36707452725250284,0.36707452725250284,0.75,2.0,1.0,1.0,1.0,0.0,1
2016/2017_m00041,1,2016,0.40660490285672646,0.42496421752224095,-0.018359314665514492,-13.131534377297612,0.21428571428571427,0.3448275862068966,-0.1305418719211823,0.34168435230348415,0.30668940675500395,0.034994945548480205,0.4634538152610442,0.4823529411764706,-1.0,-0.1305418719211823,-0.1305418719211823,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00041,2,2016,0.40660490285672646,0.42496421752224095,-0.018359314665514492,-13.131534377297612,0.21428571428571427,0.3448275862068966,-0.1305418719211823,0.34168435230348415,0.30668940675500395,0.034994945548480205,0.4634538152610442,0.4823529411764706,-1.0,-0.1305418719211823,-0.1305418719211823,0.25,0.0,1.0,-1.0,0.0,0.0,0
2016/2017_m00041,3,2016,0.40660490285672646,0.42496421752224095,-0.018359314665514492,-13.131534377297612,0.21428571428571427,0.3448275862068966,-0.1305418719211823,0.34168435230348415,0.30668940675500395,0.034994945548480205,0.4634538152610442,0.4823529411764706,-1.0,-0.1305418719211823,-0.1305418719211823,0.5,0.0,2.0,-2.0,0.0,0.0,0
2016/2017_m00042,1,2016,0.3710519436062143,0.6037722958549067,-0.23272035224869236,-164.84336481998162,0.3142857142857143,0.6875,-0.3732142857142857,0.2179364718731469,0.7496567332654587,-0.5317202613923118,0.469119579500657,0.5196629213483146,-1.0,-0.3732142857142857,-0.3732142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0
2016/2017_m00042,2,2016,0.3710519436062143,0.6037722958549067,-0.23272035224869236,-164.84336481998162,0.3142857142857143,0.6875,-0.3732142857142857,0.2179364718731469,0.7496567332654587,-0.5317202613923118,0.469119579500657,0.5196629213483146,-1.0,-0.3732142857142857,-0.3732142857142857,0.25,0.0,1.0,-1.0,0.0,0.0,0
2016/2017_m00042,3,2016,0.3710519436062143,0.6037722958549067,-0.23272035224869236,-164.84336481998162,0.3142857142857143,0.6875,-0.3732142857142857,0.2179364718731469,0.7496567332654587,-0.5317202613923118,0.469119579500657,0.5196629213483146,-1.0,-0.3732142857142857,-0.3732142857142857,0.5,0.0,2.0,-2.0,0.0,0.0,0
2016/2017_m00043,1,2016,0.42862647216952227,0.4693106454896352,-0.040684173320112926,-28.584462083022345,0.2777777777777778,0.38461538461538464,-0.10683760683760685,0.33540477788792955,0.4279813055619755,-0.09257652767404595,0.4755332496863237,0.48056537102473496,1.0,-0.10683760683760685,-0.10683760683760685,0.0,0.0,0.0,0.0,0.5,0.0,1
2016/2017_m00043,2,2016,0.42862647216952227,0.4693106454896352,-0.040684173320112926,-28.584462083022345,0.2777777777777778,0.38461538461538464,-0.10683760683760685,0.33540477788792955,0.4279813055619755,-0.09257652767404595,0.4755332496863237,0.48056537102473496,1.0,-0.10683760683760685,-0.10683760683760685,0.25,1.0,0.0,1.0,1.0,0.0,1
2016/2017_m00043,3,2016,0.42862647216952227,0.4693106454896352,-0.040684173320112926,-28.584462083022345,0.2777777777777778,0.38461538461538464,-0.10683760683760685,0.33540477788792955,0.4279813055619755,-0.09257652767404595,0.4755332496863237,0.48056537102473496,1.0,-0.10683760683760685,-0.10683760683760685,0.5,2.0,0.0,2.0,1.0,0.0,0
2016/2017_m00043,4,2016,0.42862647216952227,0.4693106454896352,-0.040684173320112926,-28.584462083022345,0.2777777777777778,0.38461538461538464,-0.10683760683760685,0.33540477788792955,0.4279813055619755,-0.09257652767404595,0.4755332496863237,0.48056537102473496,1.0,-0.10683760683760685,-0.10683760683760685,0.75,2.0,1.0,1.0,0.0,0.0,1
2016/2017_m00044,1,2016,0.510503391207649,0.4493899992044524,0.0611133920031966,42.58785438138921,0.5555555555555556,0.36363636363636365,0.19191919191919193,0.4916214216685246,0.42143625502642434,0.07018516664210028,0.4935064935064935,0.4816326530612245,1.0,0.19191919191919193,0.19191919191919193,0.0,0.0,0.0,0.0,0.5,0.0,0
